user_id,age,gender,city,session_duration,pages_viewed,total_clicks,cart_value,discount_applied,payment_method,product_category,device_type,month,purchased
6911,49,Other,Phoenix,15.31,5,16,126.23,0,COD,Electronics,Tablet,Jun,1
6912,50,Male,Houston,11.82,3,12,184.26,0,COD,Electronics,Desktop,Jun,1
6913,45,Other,New York,4.77,4,9,127.86,0,COD,Books,Desktop,Jan,0
6914,59,Male,Phoenix,19.91,5,14,252.28,0,Debit Card,Books,Tablet,Jan,1
6915,58,Male,New York,14.87,6,9,138.27,0,COD,Books,Desktop,Apr,1
6916,53,Female,Chicago,6.31,4,10,73.65,1,Debit Card,Sports,Tablet,May,1
6917,23,Other,Los Angeles,13.1,5,13,21.12,0,PayPal,Home,Mobile,Mar,1
6918,33,Male,Chicago,13.84,0,9,140.13,0,COD,Sports,Desktop,May,1
6919,51,Male,Houston,6.75,7,6,123.44,1,Credit Card,Clothing,Desktop,Apr,1
6920,40,Other,Houston,40.3,8,11,8.52,1,Credit Card,Clothing,Mobile,Apr,0
6921,59,Male,Phoenix,14.94,5,18,56.97,1,PayPal,Books,Tablet,May,0
6922,41,Other,Houston,13.24,5,10,30.76,0,COD,Home,Tablet,Apr,0
6923,30,Female,Houston,34.5,3,12,93.75,0,COD,Books,Tablet,Jun,0
6924,35,Female,Chicago,18.65,4,12,78.41,0,Debit Card,Home,Tablet,Apr,1
6925,30,Other,New York,24.67,5,12,168.18,0,PayPal,Electronics,Tablet,Apr,1
6926,54,Female,Los Angeles,15.75,0,9,86.6,1,Credit Card,Books,Desktop,Jun,0
6927,60,Other,Houston,15.51,4,9,211.16,0,Debit Card,Sports,Mobile,May,1
6928,56,Male,Houston,8.16,6,14,147.46,1,COD,Electronics,Desktop,Jan,1
6929,59,Male,Chicago,20.35,6,15,88.28,1,Debit Card,Books,Desktop,Apr,1
6930,34,Other,Los Angeles,29.79,3,14,52.93,0,Credit Card,Clothing,Desktop,May,0
6931,32,Male,Chicago,27.62,5,16,102.32,0,PayPal,Sports,Mobile,Jan,1
6932,35,Female,New York,5.32,10,8,182.47,0,Credit Card,Books,Tablet,Apr,0
6933,40,Male,Chicago,29.88,3,6,79.16,0,Debit Card,Electronics,Desktop,Jan,1
6934,47,Male,Los Angeles,8.38,7,8,187.82,0,Credit Card,Sports,Mobile,Jan,1
6935,51,Other,Los Angeles,7.48,1,9,186.68,0,Debit Card,Home,Desktop,Feb,1
6936,21,Female,Houston,7.91,5,14,299.53,1,PayPal,Electronics,Desktop,Feb,1
6937,20,Male,New York,11.87,6,21,258.46,0,COD,Home,Desktop,May,1
6938,24,Male,Phoenix,-0.46,7,11,90.16,1,COD,Home,Tablet,Jun,0
6939,35,Other,Houston,15.42,4,10,37.9,1,Credit Card,Sports,Tablet,Jun,1
6940,59,Other,Chicago,12.92,3,8,156.97,0,PayPal,Books,Tablet,Mar,0
6941,24,Female,Chicago,15.33,6,10,160.7,1,Credit Card,Clothing,Tablet,Apr,0
6942,57,Male,Los Angeles,11.03,6,11,179.75,0,COD,Electronics,Tablet,Mar,1
6943,23,Other,Los Angeles,2.26,3,7,145.91,0,COD,Books,Mobile,Feb,0
6944,39,Other,Los Angeles,12.92,4,10,118.79,0,Debit Card,Sports,Tablet,Jun,1
6945,18,Other,Phoenix,24.76,7,8,230.23,0,Credit Card,Sports,Mobile,Mar,0
6946,21,Female,Phoenix,6.92,10,12,208.33,1,COD,Home,Desktop,Mar,1
6947,63,Other,Houston,7.98,8,13,135.61,1,PayPal,Home,Tablet,Jan,1
6948,60,Female,Phoenix,18.64,6,17,249.9,0,PayPal,Home,Desktop,May,1
6949,46,Female,Los Angeles,5.1,4,12,116.24,0,PayPal,Clothing,Mobile,Jan,0
6950,38,Male,Houston,16.81,3,10,252.49,0,Credit Card,Home,Desktop,Mar,1
6951,43,Male,Houston,18.55,7,11,89.9,0,Debit Card,Electronics,Mobile,Mar,0
6952,31,Female,New York,10.5,6,8,80.31,1,Credit Card,Electronics,Tablet,Mar,0
6953,26,Male,Phoenix,9.0,3,9,171.9,0,Credit Card,Home,Desktop,Feb,1
6954,64,Male,Chicago,3.73,5,15,217.1,1,PayPal,Home,Mobile,Apr,1
6955,29,Other,Chicago,8.67,5,6,91.66,0,COD,Electronics,Tablet,Mar,1
6956,59,Male,New York,19.54,7,9,21.69,0,Debit Card,Clothing,Tablet,Jan,0
6957,23,Female,Los Angeles,21.71,5,10,173.14,1,Debit Card,Clothing,Mobile,Jan,0
6958,37,Male,New York,15.51,6,15,30.96,0,PayPal,Electronics,Tablet,Jun,1
6959,41,Other,Los Angeles,10.08,4,16,142.18,0,COD,Sports,Desktop,Apr,0
6960,44,Female,Phoenix,15.59,8,20,-19.93,0,Credit Card,Electronics,Tablet,May,0
6961,55,Male,Phoenix,8.45,5,13,169.22,0,COD,Books,Tablet,Mar,1
6962,25,Female,Houston,16.43,5,17,176.88,1,COD,Home,Tablet,Feb,1
6963,18,Male,Houston,20.97,2,9,292.89,0,Debit Card,Home,Desktop,Jun,1
6964,41,Other,Houston,11.28,2,9,167.76,1,Debit Card,Home,Tablet,May,0
6965,64,Male,Houston,8.58,2,9,166.71,0,Credit Card,Clothing,Tablet,May,0
6966,24,Female,Chicago,11.1,3,12,113.96,0,PayPal,Books,Mobile,Feb,1
6967,36,Female,Houston,23.7,2,12,213.77,0,COD,Electronics,Mobile,Apr,1
6968,39,Female,Houston,37.33,3,13,94.96,1,Debit Card,Sports,Desktop,Mar,1
6969,52,Male,Houston,20.19,8,13,55.55,1,COD,Home,Desktop,May,1
6970,47,Male,Los Angeles,14.41,3,20,145.29,0,Credit Card,Clothing,Desktop,Apr,1
6971,46,Male,Houston,7.21,6,17,61.05,0,COD,Clothing,Mobile,Feb,0
6972,39,Other,New York,6.72,0,12,204.95,1,COD,Clothing,Tablet,Jan,1
6973,28,Other,Houston,18.42,1,11,63.03,0,PayPal,Books,Tablet,Mar,1
6974,37,Other,Houston,8.76,4,14,142.25,0,Credit Card,Electronics,Desktop,Jan,0
6975,46,Female,Chicago,23.18,2,7,151.76,0,COD,Clothing,Tablet,May,1
6976,58,Female,Houston,10.17,3,15,219.99,0,PayPal,Books,Mobile,Jun,0
6977,59,Female,Los Angeles,26.38,7,12,271.99,0,COD,Clothing,Desktop,Mar,1
6978,51,Female,Phoenix,11.73,7,10,349.44,0,Debit Card,Electronics,Desktop,Mar,1
6979,18,Female,Houston,24.07,4,10,263.89,1,Credit Card,Books,Tablet,Jun,1
6980,48,Male,Houston,20.38,1,14,0.04,0,PayPal,Sports,Desktop,Jan,0
6981,47,Female,Houston,21.78,9,8,145.37,1,Credit Card,Electronics,Tablet,Jan,1
6982,35,Male,Chicago,14.45,4,2,282.72,1,Debit Card,Clothing,Desktop,Apr,1
6983,34,Other,Phoenix,9.69,6,5,0.39,0,PayPal,Electronics,Desktop,Jun,1
6984,55,Other,Chicago,23.08,2,15,245.03,1,Debit Card,Books,Desktop,Jun,0
6985,31,Other,Chicago,29.35,6,9,77.3,0,PayPal,Books,Tablet,Apr,0
6986,40,Other,Chicago,6.98,2,20,152.77,1,Debit Card,Home,Tablet,Mar,0
6987,42,Other,Los Angeles,18.8,5,9,326.18,0,Credit Card,Clothing,Tablet,Apr,1
6988,32,Female,Phoenix,18.77,4,15,24.0,0,Debit Card,Clothing,Desktop,Apr,0
6989,63,Female,Los Angeles,16.33,1,6,238.94,0,Debit Card,Home,Mobile,May,0
6990,39,Female,Los Angeles,26.45,6,12,120.68,1,Debit Card,Books,Tablet,Jun,1
6991,20,Other,Phoenix,8.8,8,12,114.04,1,Credit Card,Books,Tablet,May,0
6992,36,Other,Los Angeles,23.79,3,10,237.25,1,COD,Clothing,Mobile,May,1
6993,61,Male,Phoenix,12.78,8,12,147.34,0,PayPal,Books,Tablet,Jan,1
6994,51,Female,Houston,-3.69,2,12,178.52,0,COD,Electronics,Tablet,May,0
6995,52,Other,Chicago,3.34,4,18,138.11,1,COD,Books,Tablet,Jun,1
6996,18,Other,Los Angeles,15.29,7,10,188.35,1,Debit Card,Books,Desktop,Apr,1
6997,38,Other,Phoenix,24.76,4,17,205.84,0,COD,Clothing,Mobile,Feb,1
6998,46,Male,New York,23.65,5,6,-11.78,1,Credit Card,Books,Tablet,Apr,1
6999,23,Other,Los Angeles,15.84,11,8,349.89,0,Debit Card,Electronics,Desktop,Apr,0
7000,54,Male,Los Angeles,5.84,8,14,242.47,1,Debit Card,Sports,Desktop,Jun,1
7001,18,Male,Phoenix,5.34,4,13,91.02,0,Credit Card,Sports,Desktop,Feb,1
7002,18,Female,New York,18.36,3,11,125.44,0,Credit Card,Sports,Tablet,May,1
7003,44,Other,New York,14.66,3,13,195.1,1,COD,Clothing,Mobile,Feb,1
7004,38,Male,Houston,22.77,5,16,230.98,0,Credit Card,Sports,Tablet,Apr,1
7005,33,Other,Los Angeles,12.34,5,13,106.88,1,Credit Card,Sports,Mobile,Jan,1
7006,61,Female,Chicago,8.82,6,16,88.01,0,COD,Electronics,Desktop,Mar,0
7007,57,Female,Los Angeles,12.77,4,10,104.17,1,PayPal,Electronics,Tablet,Jan,0
7008,43,Male,Chicago,14.9,2,11,93.53,0,PayPal,Sports,Mobile,Jan,1
7009,33,Female,Chicago,-1.26,4,12,73.37,0,PayPal,Home,Tablet,Feb,0
7010,45,Female,Phoenix,18.78,4,10,4.02,0,Credit Card,Books,Tablet,Feb,1
7011,18,Female,Los Angeles,16.14,2,10,136.89,1,COD,Books,Desktop,Jan,1
7012,53,Other,Phoenix,22.58,5,14,209.67,1,COD,Books,Mobile,Feb,0
7013,27,Other,Houston,21.24,4,14,172.39,0,COD,Clothing,Mobile,Jan,1
7014,60,Male,Chicago,23.67,3,16,150.0,0,Debit Card,Clothing,Mobile,Apr,1
7015,34,Male,New York,28.45,7,9,316.54,1,COD,Books,Desktop,Jun,0
7016,40,Female,Chicago,16.12,5,14,263.1,0,Debit Card,Sports,Mobile,Jun,1
7017,24,Female,Houston,-2.65,3,15,326.39,0,Credit Card,Home,Mobile,Jan,1
7018,61,Male,Chicago,21.89,6,19,187.08,1,Debit Card,Electronics,Tablet,Feb,1
7019,24,Female,Phoenix,24.59,4,12,79.33,1,Debit Card,Clothing,Tablet,Apr,1
7020,61,Male,Los Angeles,13.18,8,13,132.63,0,PayPal,Books,Tablet,Mar,0
7021,32,Other,New York,-1.13,4,10,356.34,0,Debit Card,Electronics,Desktop,Jan,1
7022,51,Female,Phoenix,23.32,5,16,73.72,1,Debit Card,Sports,Desktop,May,1
7023,63,Female,Los Angeles,14.85,3,11,239.95,0,COD,Clothing,Tablet,May,1
7024,62,Female,New York,4.32,5,12,93.21,1,COD,Sports,Mobile,May,0
7025,21,Other,Houston,12.86,3,12,75.66,0,COD,Home,Mobile,Apr,1
7026,31,Other,Chicago,14.96,7,13,203.74,1,PayPal,Home,Desktop,Jan,1
7027,31,Female,New York,12.86,3,11,224.66,0,Debit Card,Sports,Desktop,Feb,1
7028,33,Male,Houston,10.96,3,12,141.5,0,PayPal,Clothing,Tablet,Apr,1
7029,24,Other,Los Angeles,22.62,7,14,40.23,0,COD,Clothing,Desktop,Jun,1
7030,49,Female,New York,25.81,2,6,183.07,0,Debit Card,Electronics,Desktop,Jan,0
7031,36,Female,Houston,30.46,4,10,143.73,0,Credit Card,Sports,Tablet,Jan,1
7032,19,Other,Los Angeles,6.97,6,11,23.35,1,PayPal,Home,Desktop,Jun,0
7033,27,Male,Phoenix,25.41,6,8,115.47,1,Credit Card,Electronics,Desktop,Jun,1
7034,34,Female,Chicago,16.53,3,8,192.68,1,COD,Electronics,Mobile,Jan,1
7035,54,Male,Houston,18.01,2,13,114.68,1,PayPal,Books,Desktop,Mar,1
7036,29,Male,Phoenix,24.72,4,12,74.56,0,PayPal,Books,Tablet,Mar,1
7037,23,Other,Los Angeles,14.6,6,15,222.89,1,COD,Clothing,Mobile,Jan,1
7038,39,Female,New York,13.54,1,17,146.59,0,Debit Card,Clothing,Desktop,Jun,1
7039,49,Female,Chicago,9.45,0,12,258.85,1,Credit Card,Electronics,Tablet,Jun,1
7040,58,Male,Los Angeles,5.67,4,10,194.23,1,PayPal,Home,Mobile,May,0
7041,37,Other,Houston,9.94,3,16,311.95,0,PayPal,Sports,Tablet,Mar,1
7042,18,Other,Chicago,16.37,8,15,128.41,0,COD,Clothing,Desktop,Mar,0
7043,64,Other,Phoenix,14.6,7,17,102.33,0,Debit Card,Sports,Tablet,May,0
7044,23,Male,Chicago,11.96,5,14,174.65,0,Credit Card,Clothing,Tablet,Feb,1
7045,36,Male,Phoenix,12.2,3,17,97.04,0,COD,Electronics,Tablet,Jun,1
7046,35,Female,Los Angeles,23.41,6,14,148.41,0,PayPal,Books,Desktop,Apr,0
7047,23,Other,New York,16.41,5,7,73.98,0,PayPal,Clothing,Tablet,Feb,0
7048,62,Male,Chicago,7.05,8,13,180.13,1,PayPal,Electronics,Desktop,Mar,1
7049,50,Other,New York,15.46,4,16,141.11,0,Credit Card,Clothing,Tablet,May,1
7050,40,Male,New York,19.93,4,7,122.13,0,COD,Books,Mobile,May,1
7051,40,Female,Chicago,22.65,2,6,157.09,0,Debit Card,Clothing,Tablet,Apr,0
7052,43,Other,Chicago,19.51,7,10,37.51,1,PayPal,Books,Tablet,Jan,0
7053,30,Male,New York,21.79,4,11,62.49,1,PayPal,Books,Desktop,May,0
7054,24,Other,Houston,19.05,6,20,218.21,1,PayPal,Sports,Desktop,Mar,1
7055,32,Male,Houston,-1.06,7,15,152.77,0,Debit Card,Books,Tablet,Jun,0
7056,61,Male,Chicago,13.72,0,9,113.11,0,Debit Card,Sports,Mobile,Mar,1
7057,44,Male,New York,14.28,9,8,21.16,1,Credit Card,Books,Mobile,Mar,0
7058,43,Other,New York,31.31,1,21,188.91,1,Debit Card,Home,Tablet,Apr,0
7059,50,Male,Los Angeles,21.08,5,16,88.19,0,COD,Clothing,Tablet,Jun,1
7060,32,Female,New York,12.67,6,11,54.22,0,PayPal,Sports,Desktop,Jun,0
7061,53,Other,Houston,8.82,6,15,19.57,0,PayPal,Electronics,Desktop,Jan,1
7062,62,Female,Los Angeles,12.25,7,10,131.73,1,COD,Electronics,Desktop,Apr,0
7063,44,Female,Houston,8.53,4,14,209.48,0,PayPal,Sports,Mobile,Mar,0
7064,22,Other,Phoenix,32.44,2,12,165.49,1,Debit Card,Sports,Mobile,Apr,1
7065,19,Male,Chicago,14.88,3,14,104.37,1,COD,Home,Tablet,Jan,0
7066,50,Female,Phoenix,21.6,6,12,177.84,1,Debit Card,Home,Desktop,Jun,1
7067,33,Other,Chicago,19.12,7,11,157.14,0,Debit Card,Electronics,Mobile,May,0
7068,40,Male,Houston,20.26,8,11,126.93,0,Credit Card,Home,Desktop,May,1
7069,55,Other,Houston,7.95,3,12,243.79,0,Credit Card,Home,Desktop,Jun,1
7070,33,Other,Phoenix,25.7,2,17,255.92,0,COD,Sports,Desktop,Jan,1
7071,31,Other,Chicago,14.29,3,15,128.58,1,COD,Clothing,Desktop,Feb,1
7072,46,Male,Chicago,27.0,5,11,92.69,0,Debit Card,Clothing,Mobile,May,1
7073,43,Female,Los Angeles,18.41,4,7,142.64,0,Debit Card,Electronics,Mobile,Jan,0
7074,52,Female,New York,29.03,5,9,52.9,0,Debit Card,Sports,Mobile,Apr,1
7075,32,Other,Los Angeles,19.8,7,11,120.21,1,Credit Card,Clothing,Tablet,Feb,1
7076,20,Other,Houston,13.52,1,13,149.54,0,COD,Clothing,Mobile,May,1
7077,40,Male,Phoenix,26.24,5,7,94.43,1,COD,Sports,Tablet,Apr,1
7078,46,Other,Chicago,16.11,4,13,204.56,1,COD,Clothing,Tablet,Feb,1
7079,51,Other,Los Angeles,19.3,3,7,162.14,0,PayPal,Clothing,Tablet,Apr,0
7080,50,Other,Phoenix,15.71,5,12,199.64,0,PayPal,Books,Mobile,Feb,0
7081,58,Female,Phoenix,10.67,5,16,316.37,0,Credit Card,Electronics,Mobile,May,1
7082,58,Other,New York,13.72,7,12,228.83,0,Credit Card,Sports,Desktop,Mar,1
7083,40,Female,Chicago,20.69,8,9,13.16,1,Debit Card,Books,Mobile,Apr,0
7084,24,Male,Phoenix,22.78,6,25,43.65,0,Credit Card,Sports,Tablet,Jun,1
7085,20,Male,Chicago,-1.16,2,18,102.94,1,PayPal,Electronics,Desktop,Apr,1
7086,49,Female,Los Angeles,17.56,4,11,119.47,0,Debit Card,Books,Mobile,Feb,1
7087,48,Female,Phoenix,14.38,8,12,163.03,0,PayPal,Sports,Desktop,Feb,1
7088,35,Female,Phoenix,4.04,4,10,98.64,1,COD,Clothing,Desktop,Jan,0
7089,60,Female,Los Angeles,21.86,5,11,42.39,1,PayPal,Electronics,Mobile,May,0
7090,24,Other,Chicago,29.45,4,12,202.94,0,PayPal,Books,Mobile,Mar,1
7091,58,Female,Chicago,26.85,4,16,117.45,0,PayPal,Sports,Tablet,Apr,1
7092,18,Female,Phoenix,-3.67,4,15,4.7,0,Credit Card,Books,Tablet,Mar,0
7093,31,Female,Los Angeles,17.6,6,12,197.68,0,Credit Card,Electronics,Desktop,Jan,0
7094,49,Other,Houston,9.8,6,15,38.4,0,PayPal,Clothing,Desktop,Jan,1
7095,23,Other,Chicago,11.41,5,10,42.04,0,Debit Card,Sports,Mobile,Jan,1
7096,56,Other,Houston,12.98,6,20,204.64,0,COD,Books,Mobile,Feb,1
7097,27,Male,Phoenix,-2.78,7,16,57.73,0,Debit Card,Clothing,Tablet,Jun,0
7098,24,Other,Houston,-1.47,6,11,243.57,0,Credit Card,Home,Desktop,Jan,1
7099,43,Female,Houston,15.68,6,14,222.13,0,Credit Card,Clothing,Tablet,Mar,0
7100,51,Other,Chicago,16.98,2,14,41.32,0,COD,Home,Desktop,May,1
7101,47,Other,Phoenix,13.44,7,10,76.61,0,COD,Sports,Mobile,May,0
7102,53,Female,Houston,5.01,7,13,83.94,1,PayPal,Sports,Tablet,Feb,1
7103,38,Other,Chicago,11.77,4,10,125.19,1,PayPal,Books,Mobile,May,1
7104,34,Male,Houston,26.56,6,12,208.5,0,COD,Electronics,Desktop,May,1
7105,50,Other,Chicago,12.1,5,24,223.63,0,COD,Clothing,Mobile,Mar,1
7106,27,Male,Phoenix,10.98,5,6,150.88,1,Debit Card,Books,Tablet,Feb,1
7107,64,Male,Los Angeles,24.89,5,13,157.72,1,PayPal,Electronics,Desktop,Jun,1
7108,59,Male,Chicago,13.27,4,10,109.89,0,PayPal,Electronics,Tablet,Jun,1
7109,29,Female,Chicago,20.44,4,13,200.36,0,PayPal,Sports,Mobile,Mar,1
7110,33,Other,Houston,18.69,7,15,141.67,0,Debit Card,Home,Tablet,Feb,0
7111,58,Male,Phoenix,7.86,4,14,46.58,0,PayPal,Books,Desktop,Feb,1
7112,49,Male,New York,7.07,4,14,207.07,0,PayPal,Sports,Tablet,Mar,1
7113,32,Other,New York,4.22,8,11,106.4,1,Credit Card,Clothing,Mobile,Jun,0
7114,44,Female,Los Angeles,6.92,5,11,81.86,0,Debit Card,Clothing,Tablet,Jun,0
7115,45,Female,Phoenix,21.62,2,8,158.99,0,Credit Card,Books,Mobile,Apr,0
7116,34,Male,Chicago,8.43,4,15,296.22,0,Debit Card,Sports,Desktop,Jun,0
7117,63,Female,New York,13.9,6,13,135.31,0,Debit Card,Electronics,Tablet,Jan,1
7118,19,Other,Los Angeles,12.75,7,7,188.9,0,COD,Electronics,Desktop,Mar,0
7119,53,Female,Phoenix,18.04,3,8,91.19,1,Credit Card,Sports,Tablet,Jun,1
7120,24,Other,Los Angeles,4.08,6,9,281.77,1,COD,Books,Desktop,Apr,1
7121,30,Male,New York,23.78,8,10,175.83,0,Debit Card,Home,Tablet,Jun,0
7122,32,Other,Houston,26.49,5,10,227.94,0,COD,Home,Mobile,Apr,1
7123,42,Male,Houston,14.8,3,13,215.49,0,PayPal,Sports,Tablet,Feb,1
7124,40,Other,Phoenix,-2.92,6,15,186.91,0,PayPal,Sports,Mobile,Jan,1
7125,39,Other,Los Angeles,8.13,8,16,105.45,0,COD,Home,Tablet,Jan,0
7126,43,Female,Chicago,17.53,6,14,108.9,0,Debit Card,Electronics,Mobile,Jan,1
7127,50,Other,New York,17.98,8,9,124.32,1,COD,Sports,Desktop,Feb,1
7128,28,Male,Houston,12.94,5,6,250.51,0,Credit Card,Sports,Mobile,Jun,1
7129,27,Other,Houston,23.8,4,10,110.05,1,COD,Sports,Mobile,Jan,1
7130,42,Male,Los Angeles,10.39,3,6,112.17,1,PayPal,Home,Tablet,Jan,1
7131,54,Male,Houston,22.87,4,12,135.3,1,Credit Card,Home,Mobile,Jun,0
7132,60,Other,Los Angeles,15.01,2,7,63.61,0,Credit Card,Clothing,Desktop,May,0
7133,55,Female,New York,10.47,4,10,168.62,0,COD,Books,Mobile,Mar,1
7134,58,Other,Los Angeles,20.85,4,6,249.5,0,Credit Card,Clothing,Desktop,May,1
7135,62,Other,Houston,14.65,5,12,124.42,0,COD,Books,Desktop,Jan,1
7136,41,Female,Los Angeles,22.1,6,24,135.05,0,Credit Card,Books,Mobile,Mar,1
7137,57,Male,Houston,38.25,8,14,223.15,1,PayPal,Books,Tablet,Feb,1
7138,63,Other,Phoenix,7.53,11,8,195.69,1,PayPal,Books,Desktop,Jun,0
7139,50,Female,Houston,22.05,5,14,251.72,0,COD,Home,Desktop,May,1
7140,34,Female,Houston,20.1,2,14,141.31,0,Credit Card,Home,Desktop,May,1
7141,41,Male,Houston,29.23,6,11,139.33,0,PayPal,Clothing,Desktop,May,1
7142,54,Female,Phoenix,22.31,5,15,218.68,1,Debit Card,Sports,Desktop,Mar,1
7143,19,Male,Chicago,27.58,3,9,87.21,0,Debit Card,Electronics,Desktop,Mar,0
7144,49,Other,Houston,7.13,3,13,295.06,0,PayPal,Clothing,Desktop,Jan,0
7145,41,Female,Chicago,4.8,4,10,167.59,0,Debit Card,Home,Desktop,Feb,1
7146,26,Other,New York,7.48,4,11,258.6,0,Debit Card,Sports,Mobile,Jan,1
7147,21,Female,Los Angeles,13.75,2,17,139.49,1,COD,Electronics,Desktop,Feb,0
7148,34,Female,Chicago,26.06,5,11,276.51,0,Debit Card,Clothing,Mobile,Apr,1
7149,34,Other,New York,27.85,6,6,50.17,0,Debit Card,Sports,Desktop,Jun,1
7150,47,Female,Los Angeles,12.08,7,14,178.73,0,PayPal,Home,Tablet,Jan,1
7151,57,Other,Houston,14.1,8,16,41.22,0,Credit Card,Clothing,Tablet,May,0
7152,28,Other,Houston,5.62,8,11,145.9,0,Debit Card,Sports,Mobile,Feb,0
7153,38,Male,Houston,15.58,8,10,144.88,1,Debit Card,Sports,Tablet,Jan,0
7154,38,Other,Phoenix,13.41,3,13,189.6,0,COD,Home,Tablet,Jan,0
7155,35,Male,Phoenix,13.44,3,12,184.05,1,Debit Card,Sports,Desktop,May,1
7156,46,Other,Phoenix,24.45,7,17,144.5,0,PayPal,Clothing,Mobile,Mar,1
7157,41,Female,Phoenix,18.24,5,16,185.03,1,COD,Books,Mobile,Mar,0
7158,27,Other,New York,4.54,5,14,171.62,0,PayPal,Home,Tablet,Feb,1
7159,62,Female,New York,-5.4,7,12,157.08,1,Debit Card,Clothing,Desktop,Mar,1
7160,34,Male,Houston,19.42,8,10,150.69,0,PayPal,Books,Desktop,Apr,0
7161,35,Female,Los Angeles,16.86,4,8,7.52,1,COD,Books,Desktop,Jun,1
7162,59,Other,Phoenix,18.02,6,13,197.68,1,COD,Clothing,Mobile,May,1
7163,37,Female,Los Angeles,16.86,1,11,260.53,1,PayPal,Clothing,Desktop,Feb,1
7164,54,Male,New York,5.84,3,13,185.72,1,COD,Electronics,Desktop,Jun,1
7165,62,Female,Phoenix,13.48,8,8,159.7,1,PayPal,Books,Tablet,Jun,1
7166,35,Female,New York,12.55,2,21,269.06,1,Debit Card,Clothing,Desktop,May,1
7167,34,Other,New York,14.35,6,11,156.11,1,COD,Books,Tablet,Feb,0
7168,26,Other,Chicago,22.03,5,10,168.75,0,Credit Card,Clothing,Mobile,Jun,0
7169,31,Female,New York,10.38,7,7,347.95,1,Credit Card,Books,Desktop,Apr,0
7170,46,Male,Houston,5.75,5,16,81.06,0,PayPal,Sports,Tablet,Jun,1
7171,48,Female,New York,25.72,5,13,174.64,0,Credit Card,Home,Tablet,Mar,1
7172,21,Male,Phoenix,9.16,5,12,238.94,0,PayPal,Clothing,Desktop,Apr,1
7173,35,Male,Houston,24.22,7,12,161.13,0,PayPal,Books,Desktop,Feb,1
7174,37,Male,New York,32.21,6,12,129.1,1,Debit Card,Sports,Tablet,May,1
7175,64,Female,Houston,27.06,2,8,129.23,0,COD,Electronics,Mobile,Jun,1
7176,60,Male,New York,20.32,4,9,163.13,1,PayPal,Books,Mobile,Jun,1
7177,61,Female,Houston,13.41,2,17,107.89,0,Debit Card,Books,Desktop,May,0
7178,26,Male,Los Angeles,22.3,8,11,131.24,0,Debit Card,Home,Desktop,Apr,1
7179,30,Male,Chicago,14.82,4,6,224.16,0,Debit Card,Sports,Mobile,Jan,0
7180,32,Female,Houston,26.32,8,12,-24.34,1,PayPal,Books,Tablet,Feb,1
7181,44,Other,Phoenix,20.11,7,20,176.78,0,Debit Card,Home,Desktop,Apr,1
7182,32,Other,Chicago,18.03,2,10,62.7,1,PayPal,Electronics,Tablet,Mar,1
7183,45,Female,Chicago,15.39,9,16,183.6,1,COD,Home,Desktop,Apr,0
7184,54,Female,New York,11.05,6,16,173.59,0,COD,Home,Tablet,Feb,0
7185,36,Other,Houston,14.98,5,8,178.67,0,Credit Card,Sports,Mobile,Feb,1
7186,43,Other,Chicago,17.34,3,13,214.84,1,Debit Card,Clothing,Desktop,Mar,1
7187,43,Other,Phoenix,12.94,9,18,97.24,0,Credit Card,Home,Tablet,Feb,0
7188,42,Female,Phoenix,17.38,8,13,175.87,0,Credit Card,Clothing,Mobile,May,1
7189,43,Male,Phoenix,22.88,9,12,198.85,1,Debit Card,Electronics,Mobile,Jun,0
7190,43,Female,New York,17.22,8,11,247.9,0,PayPal,Sports,Mobile,Feb,1
7191,63,Other,Los Angeles,10.72,4,15,155.64,0,Credit Card,Sports,Tablet,Apr,1
7192,45,Male,Houston,-7.05,5,9,116.42,1,Debit Card,Sports,Tablet,May,0
7193,35,Female,Chicago,24.71,10,13,20.29,0,COD,Sports,Desktop,Mar,0
7194,49,Other,Houston,14.12,8,11,222.92,1,Credit Card,Electronics,Tablet,Mar,1
7195,20,Female,Chicago,16.6,7,13,164.89,0,COD,Books,Tablet,Apr,1
7196,19,Male,New York,19.36,7,17,30.5,1,Debit Card,Electronics,Desktop,Feb,0
7197,50,Other,Houston,19.36,6,11,125.16,0,COD,Books,Tablet,Feb,0
7198,59,Female,New York,21.06,5,14,168.29,0,Debit Card,Books,Desktop,Jun,1
7199,36,Male,New York,23.07,5,10,39.12,0,PayPal,Home,Desktop,Mar,0
7200,34,Male,Houston,21.04,4,10,174.76,1,Debit Card,Clothing,Desktop,Apr,1
7201,61,Female,Houston,-9.94,3,15,198.66,0,Credit Card,Clothing,Tablet,Feb,0
7202,50,Male,Chicago,18.14,8,14,139.55,0,Credit Card,Home,Desktop,Jan,1
7203,29,Other,Phoenix,17.04,5,13,246.46,1,PayPal,Sports,Tablet,Apr,1
7204,20,Male,New York,12.98,4,12,35.3,0,PayPal,Books,Mobile,Jan,1
7205,60,Female,Los Angeles,18.84,3,8,148.49,1,Debit Card,Clothing,Desktop,May,1
7206,43,Other,Chicago,15.16,4,16,115.77,0,PayPal,Sports,Mobile,Mar,1
7207,52,Male,Chicago,10.46,6,10,155.51,1,PayPal,Electronics,Desktop,Feb,1
7208,25,Male,Phoenix,24.89,6,13,101.21,1,Credit Card,Home,Tablet,May,1
